,Open,High,Low,Close,Volume
2024-12-05 13:11:55.373548,18000.0,19453.01312859731,16738.28508584945,18464.84961533486,2908819
2024-12-06 13:11:55.373548,19020.125567511175,19868.223592698516,17906.640803920876,18810.967639361977,2950926
2024-12-09 13:11:55.373548,18520.26380765906,19292.581867820063,18520.26380765906,18902.62735706695,2249156
2024-12-10 13:11:55.373548,18227.63616800936,19852.022754200265,18227.63616800936,18869.687599368106,2201118
2024-12-11 13:11:55.373548,18507.646321613993,19168.918712283077,17576.030261869684,19017.194867507325,2381343
2024-12-12 13:11:55.373548,19583.80940808233,19732.209260097254,16837.019997016512,19076.97319718249,1978075
2024-12-13 13:11:55.373548,20355.371022004354,20355.371022004354,17567.433442751015,19010.692130720417,2386394
2024-12-16 13:11:55.373548,19585.51910391191,20814.21525260049,18394.320177618167,19050.67901861463,1629734
2024-12-17 13:11:55.373548,17598.79337547208,20033.933639863626,17598.79337547208,19033.850728778016,1762414
2024-12-18 13:11:55.373548,20172.95473062273,20172.95473062273,17272.403673873916,19271.99115174222,1799219
2024-12-19 13:11:55.373548,20981.924134700042,20981.924134700042,16967.931504191438,19163.97383763773,2504620
2024-12-20 13:11:55.373548,18521.466096843953,20972.117233731493,17646.28457445752,19168.333952401583,1594116
2024-12-23 13:11:55.373548,19516.904324967534,21475.503488150833,18524.26304521858,19403.423103731708,1900247
2024-12-24 13:11:55.373548,20294.168925181548,20294.168925181548,17664.560602935504,19284.56346051926,1951498
2024-12-25 13:11:55.373548,18184.982965442035,20922.186723821436,17217.137830571006,19008.915552160495,2117649
2024-12-26 13:11:55.373548,20730.04289290421,20730.04289290421,18239.794685470668,18740.053453479144,2679819
2024-12-27 13:11:55.373548,17521.93081746911,21577.52924792002,17521.93081746911,19181.945343724867,3341623
2024-12-30 13:11:55.373548,18452.43943910146,21143.245371119,17252.1883595967,19207.10895288616,2097391
2024-12-31 13:11:55.373548,18066.615286215496,21009.347391058847,17830.332067936662,19187.55401675528,1692576
2025-01-01 13:11:55.373548,19146.43267652775,20083.00970307226,19089.043044657592,19153.87099042394,1764950
2025-01-02 13:11:55.373548,20645.774522758133,20645.774522758133,17745.669792131597,19056.201786974874,2411751
2025-01-03 13:11:55.373548,18896.873380329514,20258.585706588456,17896.00142514202,18948.417608597618,2502218
2025-01-06 13:11:55.373548,18007.128842824928,20113.36238960155,18007.128842824928,19530.54509694948,3558434
2025-01-07 13:11:55.373548,21927.852199123554,21927.852199123554,18354.128560231533,19380.994070376197,1674425
2025-01-08 13:11:55.373548,20423.458957978106,20423.458957978106,17952.91104637088,19390.72053096544,1235722
2025-01-09 13:11:55.373548,21413.07758224259,21413.07758224259,16860.88695987968,19192.54908582754,2143675
2025-01-10 13:11:55.373548,17667.296700897696,20380.22531992321,17667.296700897696,19733.208045103187,3051263
2025-01-13 13:11:55.373548,19490.884366652415,20056.48319227763,17991.211652019287,19257.06358381222,2945410
2025-01-14 13:11:55.373548,18433.222156834923,21081.747741550626,18114.780917696284,18904.589503607604,3455266
2025-01-15 13:11:55.373548,18117.029356742805,20030.96642642014,17252.01640384862,19281.780094770274,2567527
2025-01-16 13:11:55.373548,17317.591376142947,21043.259096656693,17317.591376142947,19707.549193045525,2782301
2025-01-17 13:11:55.373548,18681.859830288493,22047.55895588977,17829.04980875062,20296.18472819376,4102413
2025-01-20 13:11:55.373548,20239.797048656434,21865.99963869996,19852.3624776931,20400.24568741384,2054923
2025-01-21 13:11:55.373548,20168.678222953196,20817.646554655603,19717.49237167209,20009.487618431096,2315338
2025-01-22 13:11:55.373548,20443.798427336125,21254.20441564477,18562.125668200748,19885.34611071674,1701402
2025-01-23 13:11:55.373548,18583.900719995498,21963.875173908167,18066.39101905738,20260.794356950068,2855428
2025-01-24 13:11:55.373548,18867.7682871728,20857.022576488085,18420.064378434978,20072.68998920829,2074911
2025-01-27 13:11:55.373548,20833.874116005907,20985.172180285666,17247.051368370896,19492.839852802626,2665021
2025-01-28 13:11:55.373548,20635.660690992176,20635.660690992176,18483.316938980734,19654.46043928414,2427606
2025-01-29 13:11:55.373548,19267.44168117031,20454.1160421051,18574.762727446832,19813.53984769249,1515544
2025-01-30 13:11:55.373548,21761.953825343197,21761.953825343197,17705.89560501013,19699.797501203815,2249794
