,Open,High,Low,Close,Volume
2024-12-05 13:11:55.335626,1600.0,1748.803120537952,1426.6229198388287,1590.2743478723946,2243354
2024-12-06 13:11:55.335626,1569.2133756201592,1684.0971500767303,1468.4829665696798,1567.1958634125779,2912350
2024-12-09 13:11:55.335626,1501.041468998657,1618.7462950412958,1501.041468998657,1542.22434858201,3071871
2024-12-10 13:11:55.335626,1489.9248640993576,1669.6765041540652,1489.9248640993576,1509.9345333964802,4692789
2024-12-11 13:11:55.335626,1656.3203768424917,1656.3203768424917,1332.4863036243935,1488.991164725785,2831095
2024-12-12 13:11:55.335626,1577.5559899444547,1647.9031904017754,1408.3436796135059,1504.8291419047405,3750050
2024-12-13 13:11:55.335626,1536.0298053317424,1591.015549811989,1442.2805222918064,1481.711088415565,3903911
2024-12-16 13:11:55.335626,1483.54232952521,1483.54232952521,1356.0441931526016,1451.9007037001231,3634897
2024-12-17 13:11:55.335626,1540.4119732672032,1540.4119732672032,1391.158438686144,1459.9956429855772,3198946
2024-12-18 13:11:55.335626,1414.9035177304154,1530.652534547366,1379.07772582459,1474.5245258041834,3224236
2024-12-19 13:11:55.335626,1538.3559138025812,1565.2870170426413,1400.1414453938767,1447.276873161146,3034023
2024-12-20 13:11:55.335626,1496.4911785404745,1496.4911785404745,1426.4329614920475,1442.635699978179,3331155
2024-12-23 13:11:55.335626,1380.3566139370373,1485.025828301319,1380.3566139370373,1419.1034138103485,3212370
2024-12-24 13:11:55.335626,1407.7522000245885,1565.55835440255,1275.9935871930347,1431.6208426098162,3664039
2024-12-25 13:11:55.335626,1435.1004496911467,1543.0244901289745,1390.6562206857018,1445.9721362514524,3516998
2024-12-26 13:11:55.335626,1374.3820058956928,1542.2204073627463,1374.3820058956928,1462.5277015033837,3541710
2024-12-27 13:11:55.335626,1493.1336708503393,1493.1336708503393,1345.7351583379357,1469.5398867739946,3300608
2024-12-30 13:11:55.335626,1378.2224629679802,1455.2879397631784,1302.0281344505509,1436.6773379504245,3135805
2024-12-31 13:11:55.335626,1446.4131585155724,1537.5695598524926,1317.5267832394584,1438.9047938855733,1912609
2025-01-01 13:11:55.335626,1528.2421146688353,1551.2700360453568,1335.024085364311,1463.3414942473344,4642317
2025-01-02 13:11:55.335626,1488.1327482810602,1490.623683101034,1428.5034790764078,1476.3909481238968,3687876
2025-01-03 13:11:55.335626,1389.753218203702,1469.7700853402423,1389.753218203702,1455.4006285128073,4441699
2025-01-06 13:11:55.335626,1417.7756978617192,1621.0842216272722,1417.7756978617192,1481.4692095032744,2986456
2025-01-07 13:11:55.335626,1542.096565291904,1542.096565291904,1313.6213759580528,1444.051164208792,4522686
2025-01-08 13:11:55.335626,1459.7615979715324,1463.6064788743652,1423.9578822872224,1439.4290072867334,2006137
2025-01-09 13:11:55.335626,1436.3534570144195,1475.0800026992645,1360.704175593543,1419.9590693193823,2736116
2025-01-10 13:11:55.335626,1385.249031160207,1566.2663919448155,1357.0209539778614,1444.4871679293028,4697775
2025-01-13 13:11:55.335626,1442.6095191111133,1556.7922315840408,1296.6969499631368,1443.3334128018032,3131875
2025-01-14 13:11:55.335626,1489.209689300787,1489.209689300787,1296.917961618259,1432.6312297216577,3121596
2025-01-15 13:11:55.335626,1548.8813275449909,1548.8813275449909,1285.0086869650584,1416.4952415353018,3663828
2025-01-16 13:11:55.335626,1427.5609276008922,1550.5210276336713,1302.948088471498,1432.5176730995747,3256840
2025-01-17 13:11:55.335626,1533.830247441915,1535.9216758003004,1272.132721658228,1402.3387642740342,4613670
2025-01-20 13:11:55.335626,1445.4771540731006,1445.4771540731006,1310.913599276033,1413.9794516715988,2677617
2025-01-21 13:11:55.335626,1460.6243117624183,1460.6243117624183,1268.3966862692268,1370.207473737429,3757163
2025-01-22 13:11:55.335626,1358.162252971227,1378.304758721355,1221.4012662700297,1356.3307127772225,2365982
2025-01-23 13:11:55.335626,1346.5273801152325,1432.5447692851344,1346.5273801152325,1366.627651093423,3052995
2025-01-24 13:11:55.335626,1353.9204143851098,1408.8079766698115,1353.9204143851098,1394.2598770267607,3366616
2025-01-27 13:11:55.335626,1446.1840426711244,1446.1840426711244,1318.2419878964513,1390.712125117496,2187443
2025-01-28 13:11:55.335626,1309.3715582375132,1492.8338033062341,1263.1144858661892,1376.5637125457183,3659975
2025-01-29 13:11:55.335626,1334.0564455960068,1397.7920531735206,1293.424257449393,1360.4643274508276,3976686
2025-01-30 13:11:55.335626,1335.8545965701867,1504.5205325209686,1255.1363264762958,1364.4933155528354,2886530
2025-01-31 13:11:55.335626,1306.3627236365026,1473.8910452835678,1284.7679970403406,1429.8451271390177,6695155
2025-02-03 13:11:55.335626,1456.323991857765,1527.6314138911812,1326.7576711355578,1453.2635926168523,2723067
2025-02-04 13:11:55.335626,1521.860548476187,1580.7763874300604,1307.0170604966183,1458.6826985976277,2031698
2025-02-05 13:11:55.335626,1412.7808370118307,1568.213647923869,1376.0990392997132,1444.8194112408953,2761018
2025-02-06 13:11:55.335626,1408.6854895875676,1574.895524045088,1353.20459030792,1460.2308867725214,3068107
2025-02-07 13:11:55.335626,1494.2521726034602,1545.6610478936072,1386.0618372810081,1484.092766166221,3734595
2025-02-10 13:11:55.335626,1553.6845126048656,1636.6329106626258,1395.93854460764,1497.0113804724188,2172736
2025-02-11 13:11:55.335626,1498.215267420215,1521.7769534407323,1498.215267420215,1520.7118208233137,4341421
2025-02-12 13:11:55.335626,1527.0523950202053,1533.8273779074182,1515.8000993347189,1517.945125254123,2604597
2025-02-13 13:11:55.335626,1631.544658431913,1643.8695785106588,1369.2270899579194,1505.9531655969688,2814116
2025-02-14 13:11:55.335626,1551.720986477657,1637.858886278027,1417.007085687698,1522.0773673986644,2850624
2025-02-17 13:11:55.335626,1547.5109669134738,1584.6590565889014,1428.4155083119597,1512.0269075621973,2044654
2025-02-18 13:11:55.335626,1569.0301186238032,1607.576246768605,1433.531784255329,1504.763978108615,3212552
2025-02-19 13:11:55.335626,1483.513130687509,1529.0851271604506,1350.5232513890608,1505.9815072103172,1761801
2025-02-20 13:11:55.335626,1542.0121778222226,1542.0121778222226,1345.6110739679307,1503.3293528033164,3213971
