,Open,High,Low,Close,Volume
2024-12-05 13:11:55.323888,170.0,173.8913375570582,162.18907120436614,167.00711370433353,2806343
2024-12-06 13:11:55.323888,166.62643757123973,179.48712178981106,160.28254435415127,168.43239179160196,2170126
2024-12-09 13:11:55.323888,157.9237882839572,169.20055072983132,157.9237882839572,169.06141310385613,2492916
2024-12-10 13:11:55.323888,171.04976528522806,174.6097722402018,158.73674750715824,169.66258600982385,1981604
2024-12-11 13:11:55.323888,170.05933035639936,172.39379197156563,166.63321911523502,169.96167852998005,1715647
2024-12-12 13:11:55.323888,161.92644646115346,176.28997724855597,161.92644646115346,169.51449281141046,1674084
2024-12-13 13:11:55.323888,163.77707108707347,184.16940221935386,163.77707108707347,172.02384504897702,2685472
2024-12-16 13:11:55.323888,173.75300806501318,173.75300806501318,165.33892242222268,168.9666705775292,3257036
2024-12-17 13:11:55.323888,173.7083301375158,176.29017586311372,169.5380001113342,170.63417270720328,1618976
2024-12-18 13:11:55.323888,167.16626342953805,171.7738697798125,164.20454639801196,171.69151197233006,1638582
2024-12-19 13:11:55.323888,167.8246722288767,173.48337027388882,161.44865114388412,169.25756221695855,2196573
2024-12-20 13:11:55.323888,168.3614999896946,177.5533443615963,166.97799671053292,169.47535961421318,1946899
2024-12-23 13:11:55.323888,173.56929894689605,176.73568476109838,160.33143471340279,167.717045733767,2816315
2024-12-24 13:11:55.323888,166.81106853778653,178.6168609012088,160.97645599044466,166.77137348906152,1880887
2024-12-25 13:11:55.323888,164.36623940555094,170.66528436683006,157.62770886318836,167.62039863939805,1550788
2024-12-26 13:11:55.323888,167.87852309785384,168.75905023138546,165.52064593989417,166.75847027968854,2297723
2024-12-27 13:11:55.323888,170.05486364434537,170.05486364434537,164.87738898879763,166.4254549058363,2080350
2024-12-30 13:11:55.323888,173.31323459486575,174.37362666869072,160.1883280330363,165.9230761523499,2228859
2024-12-31 13:11:55.323888,162.35753038821582,167.83160206702382,162.35753038821582,166.96380414418053,2499485
2025-01-01 13:11:55.323888,169.14579064994743,171.28105181160026,160.0080340970391,164.76558108475854,2683160
2025-01-02 13:11:55.323888,162.77073069995524,171.5787337967861,162.77073069995524,165.36664362411622,1795838
2025-01-03 13:11:55.323888,160.62944631183515,171.79044088723367,158.2457207286542,163.47439782087793,2206626
2025-01-06 13:11:55.323888,174.4593744880992,174.92466386839945,160.2103803997153,163.85471533420485,2036700
2025-01-07 13:11:55.323888,157.56235167795197,166.59549550941327,157.56235167795197,163.05406639803635,2073731
2025-01-08 13:11:55.323888,162.61290181140572,165.92135883899937,160.14995449323808,161.57447636295143,1773860
2025-01-09 13:11:55.323888,164.15150476434684,164.19223796132954,150.73793822622184,160.57374545214094,2135955
2025-01-10 13:11:55.323888,165.53959081558918,171.74997772433636,158.73207538095124,159.8448950355865,1412466
2025-01-13 13:11:55.323888,155.6516209629966,169.52837198351352,151.59881812846191,159.1386356695501,1653599
2025-01-14 13:11:55.323888,166.02757530537767,166.43685550103336,152.04855823863878,162.83286844782629,3374899
2025-01-15 13:11:55.323888,167.00318294085497,168.53196478912577,153.49087481890396,163.36456134820355,2435615
2025-01-16 13:11:55.323888,162.17418577520715,163.36537229427046,158.15555095343285,161.6278508244967,2875471
2025-01-17 13:11:55.323888,159.61134623745164,164.70494115670658,157.19391442974037,158.90766316433263,3408576
2025-01-20 13:11:55.323888,152.21137093355352,163.37303999873686,148.23225818344218,159.4993775610382,1969331
2025-01-21 13:11:55.323888,154.42326278096283,166.43144818763807,154.1269284881896,159.8416244398994,1660150
2025-01-22 13:11:55.323888,156.3030275126594,170.4561847207548,151.64277972804035,159.88084831532416,1539738
2025-01-23 13:11:55.323888,167.4139593602088,167.4139593602088,153.1209731712247,158.56395642675284,2167564
2025-01-24 13:11:55.323888,161.51362581031103,164.64078601912186,154.2693774628057,157.04740414599868,2590190
2025-01-27 13:11:55.323888,163.93074172770616,163.93074172770616,147.0472019711852,154.7878477494219,1832722
2025-01-28 13:11:55.323888,157.3531926735399,162.38271669510223,151.42573672026379,156.72158001006483,3034894
2025-01-29 13:11:55.323888,158.6640505895757,161.5293810567344,154.00093515074596,156.60992578991082,1325716
2025-01-30 13:11:55.323888,155.31589330207476,170.1319350634291,152.33494241758686,159.46647800314418,2787951
2025-01-31 13:11:55.323888,154.965218369764,160.80897243046238,154.965218369764,158.25246236453864,1692217
2025-02-03 13:11:55.323888,162.09314322490255,162.09314322490255,155.08957013226706,159.01105044646607,1485910
2025-02-04 13:11:55.323888,162.70996068092123,162.70996068092123,147.06715214891182,158.1561672375977,1486173
2025-02-05 13:11:55.323888,163.10572261334957,164.57911618358375,151.92988163975988,157.47901871044365,2254416
2025-02-06 13:11:55.323888,151.953155647248,159.69850729258008,151.953155647248,157.5132190322792,1839077
2025-02-07 13:11:55.323888,156.97876462865085,167.15569081453737,156.97876462865085,158.83689074232146,1577341
2025-02-10 13:11:55.323888,160.94322624216537,160.94322624216537,147.78255522057844,157.93060904237234,1919556
