,Open,High,Low,Close,Volume
2024-12-05 13:11:55.341415,28000.0,28126.50690614257,24137.795167421027,27816.713257312786,1536658
2024-12-06 13:11:55.341415,26990.098489304088,31381.526465847186,26781.105325740453,28640.271192628545,3139289
2024-12-09 13:11:55.341415,31420.963769849604,32071.399893498925,25634.14376045455,29046.32482735293,2736437
2024-12-10 13:11:55.341415,27108.59169912035,31638.149717501496,27108.59169912035,28916.298984093337,1914789
2024-12-11 13:11:55.341415,29789.22540481977,31531.5284230518,25558.06546371302,28934.178557184983,1367768
2024-12-12 13:11:55.341415,30810.002993745864,32744.236425852345,27585.945890489038,28474.288908405844,2388887
2024-12-13 13:11:55.341415,27414.572519338268,28538.92935244369,25255.227284108667,28280.993964719888,1642957
2024-12-16 13:11:55.341415,29832.7614060469,31266.7763572002,23760.678417467992,27866.06619007756,2603547
2024-12-17 13:11:55.341415,27910.02711728194,28435.927317125,24783.38520965125,27695.091816405038,2455357
2024-12-18 13:11:55.341415,29150.378349727947,30372.360034039604,26693.3181616984,27014.36176513788,2393472
2024-12-19 13:11:55.341415,26730.51468201262,28405.943097751675,23753.485820225287,27579.017795912405,2853880
2024-12-20 13:11:55.341415,29902.350968052786,29902.350968052786,27433.005189117284,27528.408940112426,1568607
2024-12-23 13:11:55.341415,23884.913152599354,30993.01620275178,23884.913152599354,27283.979892905605,2264821
2024-12-24 13:11:55.341415,27809.490727955636,28268.011956809998,26327.045687988862,27284.587359213776,1412205
2024-12-25 13:11:55.341415,22829.127859899705,29037.832005322052,22829.127859899705,26940.025042524467,2462895
2024-12-26 13:11:55.341415,26596.613881725723,28984.12965974125,23975.440581955536,26795.902891579673,1977891
2024-12-27 13:11:55.341415,27616.037532215192,28108.751811545364,26085.766614351836,26879.982364616502,1503244
2024-12-30 13:11:55.341415,25917.433926916594,27467.876119862474,23106.205861808263,26051.159936251974,2332345
2024-12-31 13:11:55.341415,26590.70893209316,28515.546406457026,23312.351530205415,25498.688611190486,3084494
2025-01-01 13:11:55.341415,26573.571564118596,28406.239219698225,23957.960294667875,25216.03967284443,1996538
2025-01-02 13:11:55.341415,23665.852882097905,27732.383451753216,23345.705909213535,25937.925021856583,3530664
2025-01-03 13:11:55.341415,24442.52806726205,26410.949760880365,23138.56105843162,26232.314468975354,2079913
2025-01-06 13:11:55.341415,27655.46848250031,27655.46848250031,22478.593813528532,25859.733782673182,1924977
2025-01-07 13:11:55.341415,24842.17562259814,28840.86495256585,24583.409083219467,25647.107965812364,2377183
2025-01-08 13:11:55.341415,25385.281168868314,25986.62583143075,25234.71329350166,25585.098132755775,1658283
2025-01-09 13:11:55.341415,25453.607937402066,27220.334737379955,22253.103526806957,24930.955202750323,2072260
2025-01-10 13:11:55.341415,24926.150827537214,27782.703897236006,21365.8767552511,25104.585433350385,2063579
2025-01-13 13:11:55.341415,21703.2514289671,25997.631593514303,21703.2514289671,24976.033331988398,1330601
2025-01-14 13:11:55.341415,25334.58991706651,27542.7449176771,23150.261726218254,24229.036005054808,3488378
2025-01-15 13:11:55.341415,25372.135430045906,27134.537440080287,20425.219601242487,23909.981648378973,2113603
2025-01-16 13:11:55.341415,23872.68708277563,26239.562144846346,21947.39272087956,23450.75445800565,3064022
2025-01-17 13:11:55.341415,22977.337547854582,22977.337547854582,21788.21894990652,22737.397119319714,3141339
2025-01-20 13:11:55.341415,22760.772003319722,25502.20166812295,21208.127503568165,22709.42479726725,1198921
2025-01-21 13:11:55.341415,23107.281364789505,24705.13686315439,21784.87932827437,23047.748524498667,2988682
2025-01-22 13:11:55.341415,24472.863344364327,27046.31408757517,21488.321091592963,23659.370922461512,2665393
2025-01-23 13:11:55.341415,22460.373604922614,27496.573011779034,22460.373604922614,25542.36665661172,4022960
2025-01-24 13:11:55.341415,24417.929414120008,27030.995226970732,22888.198299858315,25008.645454396887,1978299
2025-01-27 13:11:55.341415,25138.268464171753,25991.186043525984,23174.87680087896,24881.63645123854,2382535
2025-01-28 13:11:55.341415,25274.385303385894,26369.371630798887,22012.41218145101,24397.722765988725,2234403
2025-01-29 13:11:55.341415,25803.610645100878,25803.610645100878,22320.64399227339,24748.482412605063,2730275
2025-01-30 13:11:55.341415,25505.847501598488,25505.847501598488,23624.459811196197,24563.960460579005,1410358
2025-01-31 13:11:55.341415,22723.063888615983,25547.885075815626,22723.063888615983,24367.341238579207,1474837
2025-02-03 13:11:55.341415,20588.01098992801,26080.468061871543,20588.01098992801,24382.546773011778,1711958
2025-02-04 13:11:55.341415,24423.251008775387,27917.419643552614,23332.836067345313,24344.28402463769,1881806
2025-02-05 13:11:55.341415,26720.15877725346,27217.44762003048,24561.6352713042,24796.625872590117,2777732
2025-02-06 13:11:55.341415,24642.504525199758,26398.101527567655,22560.73393760738,25571.056319218766,3209879
2025-02-07 13:11:55.341415,26659.59292142482,26659.59292142482,23049.076259609934,25722.359676850923,2322359
2025-02-10 13:11:55.341415,25776.2309355359,27018.121308414284,23600.93368038017,26546.255305256673,3354141
2025-02-11 13:11:55.341415,27542.82801583609,27542.82801583609,24122.910475072124,25888.187350028627,2141298
2025-02-12 13:11:55.341415,25698.73074937542,27635.507333253794,24791.14732100689,25562.616455685584,2502297
2025-02-13 13:11:55.341415,24392.52855717137,26743.38299566578,22760.12215988037,26165.730273302353,2275541
2025-02-14 13:11:55.341415,27524.527548469137,28012.665898422074,25237.701605772574,25555.23930122273,3545646
2025-02-17 13:11:55.341415,24317.11668927671,28300.08062619416,23019.51703579988,25919.076832998555,2534133
2025-02-18 13:11:55.341415,26401.421724305263,28233.501354142063,25845.425428486447,26150.47026403144,1684380
2025-02-19 13:11:55.341415,27024.77242307031,29610.43499254528,25925.520639224866,26259.67808225004,1302640
2025-02-20 13:11:55.341415,27799.2525257581,27799.2525257581,23488.50370091348,26092.993829325245,1994311
2025-02-21 13:11:55.341415,28988.979877491674,28988.979877491674,23330.95194240358,26222.85149729887,1848969
2025-02-24 13:11:55.341415,25693.334497803433,26582.105826120376,24849.977179264493,26117.418696173347,2001162
2025-02-25 13:11:55.341415,27133.12144236438,28822.2877643442,22734.95701083988,26305.564570258735,2152059
2025-02-26 13:11:55.341415,25557.566872786505,28586.594747335894,24113.825636928035,26239.792679682352,1235578
2025-02-27 13:11:55.341415,29271.78405831422,29271.78405831422,24942.011931625653,25843.267818364486,2694733
2025-02-28 13:11:55.341415,24985.122910759812,27867.077647312417,23903.170097126094,25543.221367016016,2406262
2025-03-03 13:11:55.341415,27678.707600809328,29811.76404744356,24874.042197376268,25963.078919829342,2808884
2025-03-04 13:11:55.341415,30030.027476281142,30030.027476281142,24086.297569243794,25304.910333858963,2681922
2025-03-05 13:11:55.341415,24548.364719795412,27762.29100347226,24548.364719795412,25534.068569959632,2237624
2025-03-06 13:11:55.341415,26338.277668057755,28626.20920753383,23139.504641668613,25484.491225806818,1514874
2025-03-07 13:11:55.341415,27331.036963301794,29755.69812070147,26226.75184189384,26573.07717832926,4789083
2025-03-10 13:11:55.341415,27433.17210714638,27433.17210714638,22158.73586096851,25654.158896037134,2639380
2025-03-11 13:11:55.341415,21580.268749548264,27591.597460755907,21580.268749548264,25681.21533447936,1954434
2025-03-12 13:11:55.341415,25937.17570645329,29209.987304210903,23374.544951113618,26057.854217601685,2659563
2025-03-13 13:11:55.341415,25131.677253957372,27444.78379725539,23844.67173883633,26026.511649308875,1371590
2025-03-14 13:11:55.341415,26155.011177284385,27320.553725727194,22505.0421207013,25293.110878785235,3694743
2025-03-17 13:11:55.341415,27014.958197952168,27633.838888387247,24698.137496484094,24848.625466822865,3240520
2025-03-18 13:11:55.341415,24771.951266675736,25609.681930641404,22349.894723296497,25224.01377837033,2016575
2025-03-19 13:11:55.341415,27574.77145901933,27574.77145901933,22253.09591839339,25562.77759217366,2976033
2025-03-20 13:11:55.341415,28384.142497382287,30439.719496120757,25776.669449963316,27037.455024774037,3091705
2025-03-21 13:11:55.341415,26188.16676513579,29758.845345605074,24010.079537237067,27625.566209310222,3135624
2025-03-24 13:11:55.341415,26548.485124064366,31269.996216561147,26355.196319730487,28563.74466019025,3732834
2025-03-25 13:11:55.341415,27217.540202633747,29904.067755277127,27036.420610081277,28537.939210297696,1836587
2025-03-26 13:11:55.341415,28283.98204501141,31781.09654170851,26699.01208583924,29526.195463647768,2417898
2025-03-27 13:11:55.341415,28622.854090972814,29816.33462562034,26581.674622527782,29801.64605349368,2421295
2025-03-28 13:11:55.341415,30699.97566779425,30699.97566779425,25943.39740468541,29065.336624812742,3644440
2025-03-31 13:11:55.341415,28786.173343861654,30661.99632166669,27594.90809270575,28815.92827705746,2658731
2025-04-01 13:11:55.341415,29701.146606090217,29883.992349337204,25050.66972022235,29028.838613245473,2148596
2025-04-02 13:11:55.341415,29262.463558203868,29262.463558203868,26381.48990087374,28845.139850292187,2157395
2025-04-03 13:11:55.341415,28180.767193467964,32414.459035184642,27832.60647657522,28343.54939516919,2007741
2025-04-04 13:11:55.341415,28853.100502290985,30279.99042882023,25756.777067099094,28129.856163260843,1519235
2025-04-07 13:11:55.341415,29506.753461074975,31576.341442447192,26155.764286193764,28524.164921079395,2789389
2025-04-08 13:11:55.341415,28318.739038441847,30637.727656925254,25778.156575187728,27697.69864649308,3497283
2025-04-09 13:11:55.341415,28614.899088776678,29053.44102568873,23937.984669616268,27040.507509719715,3526793
2025-04-10 13:11:55.341415,27452.380441846915,28724.283506871237,23586.637328361125,26981.704862972318,1287231
2025-04-11 13:11:55.341415,29919.88909183854,29919.88909183854,25055.170831115636,25899.650431497623,4527197
2025-04-14 13:11:55.341415,23896.412214863198,28095.550669848013,23896.412214863198,26278.70148553732,2519630
2025-04-15 13:11:55.341415,25016.51151535015,30004.656741569972,25016.51151535015,26103.886672211713,1964206
2025-04-16 13:11:55.341415,27421.19984270173,27887.468032545585,24003.531714477693,26295.47775342192,2029220
2025-04-17 13:11:55.341415,27312.241938934152,28713.62078194438,22929.13485537435,26009.49613073935,1829656
2025-04-18 13:11:55.341415,29102.703165423678,29924.20121459591,25813.36036315766,26594.906657704134,2773457
2025-04-21 13:11:55.341415,25716.08847008246,29357.386335293857,25716.08847008246,26794.746781382553,1522205
2025-04-22 13:11:55.341415,28739.422095066006,30572.24701040133,25736.3294487625,27625.426043008003,3032650
