,Open,High,Low,Close,Volume
2024-12-05 13:11:55.306567,8500.0,9348.773056364847,7769.290234380276,8444.888247482451,915895
2024-12-06 13:11:55.306567,8928.223726697794,9421.148735009656,7055.503682195147,8397.8169546537,1186136
2024-12-09 13:11:55.306567,7616.393746588874,9265.888378791926,7616.393746588874,8276.518541763024,1404859
2024-12-10 13:11:55.306567,8177.824793110036,9170.101403139839,7545.962372598966,8348.61999201616,856371
2024-12-11 13:11:55.306567,8582.775059087808,8721.945093693183,7049.732536707355,8268.921821844324,1088276
2024-12-12 13:11:55.306567,8788.402504539945,8788.402504539945,7507.813866370053,8201.329186677123,1169212
2024-12-13 13:11:55.306567,8520.123980094198,8624.81371963057,8195.062772205945,8280.060466273339,1143222
2024-12-16 13:11:55.306567,9050.293082999571,9537.93546332598,7616.9407447769,8139.521652255564,1065367
2024-12-17 13:11:55.306567,8788.388981461407,8788.388981461407,7125.882384281652,8091.954661856248,848842
2024-12-18 13:11:55.306567,7763.324753075337,9194.204001262347,7108.670379791353,8083.854622677526,726499
2024-12-19 13:11:55.306567,8072.673822572615,9454.664352576294,7997.294741120044,8075.184476752767,766084
2024-12-20 13:11:55.306567,9149.784882260185,9149.784882260185,6683.583707021107,7983.467311095794,930886
2024-12-23 13:11:55.306567,8481.514679012558,8768.735814522895,8053.239836243265,8056.439162159078,1292933
2024-12-24 13:11:55.306567,7720.647014564748,8910.355986775776,7228.072499241223,8174.269442600193,1118811
2024-12-25 13:11:55.306567,7625.578906718219,8273.819916054905,7330.1446515456655,8103.267206517663,1136416
2024-12-26 13:11:55.306567,7558.28300208811,8802.240576418319,7558.28300208811,8049.193513210589,945446
2024-12-27 13:11:55.306567,8161.893103116673,9285.9774234671,7350.820292379197,8305.953083507318,1642798
2024-12-30 13:11:55.306567,8887.87844356324,8887.87844356324,7414.162392335067,8283.497471060697,934231
2024-12-31 13:11:55.306567,8377.634570272603,9649.409234950086,8215.44856442114,8496.947134447764,1410604
2025-01-01 13:11:55.306567,8963.765474628131,9431.645330698277,7557.218097295924,8444.115683447106,750599
2025-01-02 13:11:55.306567,8241.93396295898,8430.769375890604,7937.90798985661,8221.989197574552,1042891
2025-01-03 13:11:55.306567,9044.369372474375,9547.342897450322,7133.148448605225,8454.484674654605,1099149
2025-01-06 13:11:55.306567,8771.470219510476,8771.470219510476,7772.823720035809,8288.25146130202,1125592
2025-01-07 13:11:55.306567,7596.724468206226,9430.915659437203,7596.724468206226,8245.955529763713,772793
2025-01-08 13:11:55.306567,8725.089518500692,9047.831437382192,7293.191728034878,8160.557821810161,898431
2025-01-09 13:11:55.306567,7974.381305683997,9723.370299259286,7133.384908150546,8405.290411774602,1785209
2025-01-10 13:11:55.306567,7819.29468097599,9713.003979929767,6868.41478597677,8317.352230028526,981416
