,Open,High,Low,Close,Volume
2024-12-05 13:11:55.312364,65000.0,65123.730773825686,58079.27206249317,64959.56573638707,777621
2024-12-06 13:11:55.312364,62099.91121987424,70999.22631118711,62099.91121987424,64704.408505779895,665014
2024-12-09 13:11:55.312364,60658.3277320123,65815.82581426532,58445.741606357624,64230.42108052436,968122
2024-12-10 13:11:55.312364,65143.46177885523,67785.47265503123,62725.73448947473,64998.754868199816,843531
2024-12-11 13:11:55.312364,65158.12326720567,68101.59749751263,63791.33622773288,66201.43342051803,879450
2024-12-12 13:11:55.312364,62791.28831108091,70722.88623055044,62791.28831108091,66513.55611480487,801857
2024-12-13 13:11:55.312364,68762.77076190607,71686.88899399171,58599.32233579818,66474.50168587542,484480
2024-12-16 13:11:55.312364,69012.98870354265,73884.72951426706,62268.27746709825,66688.17941642796,876813
2024-12-17 13:11:55.312364,73457.05208432567,73457.05208432567,58286.90581729136,66284.74757345677,864312
2024-12-18 13:11:55.312364,68791.5054539429,73694.56044549089,64784.217324909456,68759.46391424772,1175931
2024-12-19 13:11:55.312364,68157.1498217315,75198.44025022104,66863.45066606955,67431.77564155516,719513
2024-12-20 13:11:55.312364,63267.64579093289,71250.0834368808,63267.64579093289,67264.86470001216,491398
2024-12-23 13:11:55.312364,71818.41263774523,71818.41263774523,60662.08954106321,66676.21800435393,1000010
2024-12-24 13:11:55.312364,71733.81288353384,71733.81288353384,59996.51221234498,67559.88137809449,775122
2024-12-25 13:11:55.312364,64907.96901357998,72669.99188363005,63700.454835713565,68125.68677126018,605625
2024-12-26 13:11:55.312364,74747.52338764534,74747.52338764534,63219.436812478496,68200.7995581321,760894
2024-12-27 13:11:55.312364,72457.72073509777,72457.72073509777,60867.38621067672,66717.01020521636,940765
2024-12-30 13:11:55.312364,66793.74256389188,72248.66822611098,61025.96146714724,64823.03770136747,1340437
2024-12-31 13:11:55.312364,66044.53688354792,72133.37218888238,58503.56899308452,65895.26998307297,1092602
2025-01-01 13:11:55.312364,64875.2468841111,71215.03399182265,64037.76037380599,65345.843364584274,835346
2025-01-02 13:11:55.312364,60808.20111170688,71651.54139585483,60808.20111170688,66655.19986308618,1148121
2025-01-03 13:11:55.312364,68028.10781187657,68028.10781187657,58361.65653303499,65554.07349877738,1101358
2025-01-06 13:11:55.312364,60012.266149656454,71070.88983865269,58569.408530124805,64220.39797420986,1298336
2025-01-07 13:11:55.312364,67171.35743991651,67171.35743991651,57129.03721921418,62783.894669078436,834480
2025-01-08 13:11:55.312364,62360.901629353975,65881.16384595569,62360.901629353975,64135.09633959096,978388
2025-01-09 13:11:55.312364,65353.36654206758,74266.68833500856,61560.784564950765,66035.2264926342,1227254
2025-01-10 13:11:55.312364,65781.95800481568,65781.95800481568,62215.906148341,65028.1825576126,711605
2025-01-13 13:11:55.312364,61464.50720985136,73574.71049321466,61464.50720985136,65974.94874179667,1023651
2025-01-14 13:11:55.312364,57140.00579071172,68354.9858523446,57140.00579071172,66970.53117410035,650953
2025-01-15 13:11:55.312364,66927.08898081364,66927.08898081364,64884.60330908885,65669.45153220298,1044358
2025-01-16 13:11:55.312364,66826.78231891521,66978.32457122099,63490.95512274121,65254.20778392656,565168
2025-01-17 13:11:55.312364,65299.05756310977,75163.4578571403,65299.05756310977,66828.58606362084,1087814
2025-01-20 13:11:55.312364,66778.19564001456,69652.03989713645,65862.37712837811,66712.22192503445,830328
2025-01-21 13:11:55.312364,62670.60244746867,69189.64938430562,62670.60244746867,67315.08047681295,945013
2025-01-22 13:11:55.312364,68283.80236846957,68283.80236846957,60375.24439169901,66784.69485439581,859399
2025-01-23 13:11:55.312364,62731.70205601278,67689.7709929952,61067.624994791964,66784.45885465165,487841
2025-01-24 13:11:55.312364,67737.5182361717,67737.5182361717,59563.62659853427,67062.31436085701,918650
2025-01-27 13:11:55.312364,62729.06820763869,74338.25033031538,62729.06820763869,67874.68448586785,909627
2025-01-28 13:11:55.312364,73175.0419892608,73622.55690580804,66246.64625060433,67556.61057648326,520955
2025-01-29 13:11:55.312364,66885.00027590423,70693.30737300837,63965.1065603859,68053.85691937646,585905
2025-01-30 13:11:55.312364,66693.86008966448,70926.73897325309,60014.00536490641,68524.80446538747,810839
2025-01-31 13:11:55.312364,64745.49344938423,71561.216711439,62520.82486197392,69559.38197485286,830723
2025-02-03 13:11:55.312364,68703.61207682212,74431.06783081345,68703.61207682212,69396.75080867518,619328
2025-02-04 13:11:55.312364,70517.53190399904,75960.22211486653,62256.409996287635,70329.52679131851,1047718
2025-02-05 13:11:55.312364,74902.25758267147,77023.73893296988,68921.27515037505,69562.99325153462,973581
2025-02-06 13:11:55.312364,73044.07210101926,73301.16697188091,62426.887427678455,69406.89295964158,723252
2025-02-07 13:11:55.312364,68728.65199052107,72590.18795926738,63845.49229459146,70707.22928275501,839119
2025-02-10 13:11:55.312364,73157.2877276196,78267.01976429355,68431.84636140053,71728.71626350345,1053131
2025-02-11 13:11:55.312364,69036.36290451084,80165.3164802501,69036.36290451084,72394.72715732908,927316
2025-02-12 13:11:55.312364,71307.05289792671,80379.32762513809,69873.39198329025,73896.94657653898,1254308
2025-02-13 13:11:55.312364,68466.12183209092,79327.70534370188,68466.12183209092,71912.90907352684,1115975
2025-02-14 13:11:55.312364,72877.85620374202,81173.50307987056,69718.7604783679,72308.37532755555,785167
2025-02-17 13:11:55.312364,69470.20493380426,75879.1136314719,67909.83206097655,73164.24091507662,894070
2025-02-18 13:11:55.312364,70783.86368573364,75545.27584333502,67144.7201044526,75254.85885825526,1292325
2025-02-19 13:11:55.312364,81596.94969601682,81596.94969601682,66901.05558699173,73186.10373504595,1077075
2025-02-20 13:11:55.312364,65162.567231045105,75831.18276949512,65159.217438659456,72313.37589409316,940017
2025-02-21 13:11:55.312364,69798.7433565022,77356.83737357671,65435.04311319836,72939.33651205506,998851
2025-02-24 13:11:55.312364,73137.83749757611,79082.1664645585,67161.12429614062,74708.41382375355,1398527
2025-02-25 13:11:55.312364,80433.28168837252,80816.41636220504,70674.36109626586,73153.83090239404,1336893
2025-02-26 13:11:55.312364,66825.57087526885,78062.29568165861,66825.57087526885,73133.26532550376,798706
2025-02-27 13:11:55.312364,69912.81001166678,80888.11995902879,69912.81001166678,74497.05113502561,1224554
2025-02-28 13:11:55.312364,74884.66508704642,79495.67401526682,65518.18114984351,71963.72569009155,1374709
2025-03-03 13:11:55.312364,75921.48211166433,75921.48211166433,66680.8716824613,71441.02384397268,991865
2025-03-04 13:11:55.312364,71864.53247145296,78071.09605449637,67482.87175705475,71946.37055155923,746903
2025-03-05 13:11:55.312364,76201.33066650506,76201.33066650506,66667.81231141562,71610.66282523253,737982
2025-03-06 13:11:55.312364,76416.65340790755,80798.95175490061,68651.97356572385,73472.4543270284,1183708
2025-03-07 13:11:55.312364,85445.30136435029,85445.30136435029,65005.13590879277,72554.40814401153,761929
2025-03-10 13:11:55.312364,68076.15338548407,77513.5467650434,68076.15338548407,74353.10356287562,982266
2025-03-11 13:11:55.312364,80519.05121174842,80519.05121174842,67310.27858810103,72275.78531297784,1153641
2025-03-12 13:11:55.312364,69032.33990516588,73923.02320743483,63715.84268818472,72373.24562138827,461061
2025-03-13 13:11:55.312364,71992.67290236225,75044.67754382052,69211.39573248134,71379.21860820426,793439
2025-03-14 13:11:55.312364,62156.333740937895,78620.11372433712,62156.333740937895,70941.88774357292,592993
2025-03-17 13:11:55.312364,70257.61461492248,76045.88923330617,65535.68032744595,71320.19447675855,929166
2025-03-18 13:11:55.312364,73633.24816969868,79013.79149651206,66934.23006593429,70553.96693747041,805891
2025-03-19 13:11:55.312364,67828.70274954602,77442.18908277796,67828.70274954602,70921.47609244935,744691
2025-03-20 13:11:55.312364,71061.1364043625,72541.09558103974,62859.621670059365,70482.62950379279,622658
2025-03-21 13:11:55.312364,75502.1020159137,75502.1020159137,67068.37190493156,71139.67707248418,750551
2025-03-24 13:11:55.312364,68334.96864007578,79573.72865603516,68334.96864007578,70766.29952303546,848162
2025-03-25 13:11:55.312364,70370.29595201762,72526.0923547953,69184.75574362378,69947.96521894177,600131
2025-03-26 13:11:55.312364,73925.19013772784,77657.67582964453,70404.60043204542,70616.1768996437,937828
2025-03-27 13:11:55.312364,75438.91409754693,75438.91409754693,68605.28308469639,71743.99616962018,1120979
2025-03-28 13:11:55.312364,63777.65880747334,74824.1939204548,63777.65880747334,70710.02798188549,848883
2025-03-31 13:11:55.312364,70630.14052846591,75354.64858302959,66114.08292702402,71475.9644842556,909279
2025-04-01 13:11:55.312364,64782.00195772175,70940.83370600121,64782.00195772175,70610.38926372177,740195
2025-04-02 13:11:55.312364,67403.5481586175,74992.82719597667,65925.66683295595,70118.67696181494,570386
2025-04-03 13:11:55.312364,66698.28410807588,71803.24170362922,65077.14312025238,70637.31040852072,557044
2025-04-04 13:11:55.312364,74576.991730314,76949.86770122412,66773.80348097454,71391.79382350348,586496
2025-04-07 13:11:55.312364,68896.07391575309,76750.53918137532,64811.118470150526,72826.61705657133,1106516
