,Open,High,Low,Close,Volume
2024-12-05 13:11:55.282591,2800.0,2800.0,2618.9544950410036,2743.493818717805,2706323
2024-12-06 13:11:55.282591,2918.4888795893194,2918.4888795893194,2489.4274481874577,2701.3748381149326,3456785
2024-12-09 13:11:55.282591,2816.2398456003175,2929.518245267161,2504.3605764448757,2690.272032148845,1851992
2024-12-10 13:11:55.282591,2747.2141834123545,2880.702939065962,2608.1774859962097,2682.821796544831,2439320
2024-12-11 13:11:55.282591,2793.920685842432,2793.920685842432,2529.383565089982,2663.989880872394,1884679
2024-12-12 13:11:55.282591,2668.282931554624,2832.4875374629314,2628.8583471677002,2634.8018621431074,2978822
2024-12-13 13:11:55.282591,2697.7091261679616,2784.4686504391093,2553.6013134924137,2610.29897153577,3068660
2024-12-16 13:11:55.282591,2604.0430104077427,2832.068585365671,2529.556879596787,2586.0056715816545,2184638
2024-12-17 13:11:55.282591,2584.8118301993272,2655.2884780426193,2537.3623023225623,2579.3517037105216,2331941
2024-12-18 13:11:55.282591,2648.8803469920163,2648.8803469920163,2387.336689400761,2523.4397797330957,3322195
2024-12-19 13:11:55.282591,2580.1093691687533,2659.3827058027546,2373.847834445041,2508.2346901492424,2282084
2024-12-20 13:11:55.282591,2594.8322705862656,2594.8322705862656,2402.723285398454,2441.4545448146646,3820519
2024-12-23 13:11:55.282591,2338.1322085390284,2720.641906522095,2338.1322085390284,2504.00081349897,3377257
2024-12-24 13:11:55.282591,2592.9151350784364,2698.198419487158,2460.8933531320954,2515.659398081346,2458831
2024-12-25 13:11:55.282591,2665.2665914475497,2785.535168786979,2340.1750815035402,2535.8992618301013,1688728
2024-12-26 13:11:55.282591,2485.4287280126914,2579.5565604179446,2455.002410683582,2509.3530350686533,2685609
2024-12-27 13:11:55.282591,2559.649518100463,2578.5277710626283,2346.254688916223,2530.205390564081,2007550
2024-12-30 13:11:55.282591,2495.6981331669995,2639.969848430592,2469.744133899582,2502.369072198824,2101955
2024-12-31 13:11:55.282591,2581.4264933810114,2581.4264933810114,2440.8655637292763,2509.471550258446,2077550
2025-01-01 13:11:55.282591,2537.33232308744,2643.328405952935,2288.6806368367106,2482.9403282086955,2695028
2025-01-02 13:11:55.282591,2408.528010827426,2739.9502387662315,2408.528010827426,2511.5494470224135,2887517
2025-01-03 13:11:55.282591,2476.141796099206,2547.70038967822,2351.3318983012146,2509.474494862893,2270947
2025-01-06 13:11:55.282591,2707.495120443183,2707.495120443183,2260.521999490045,2479.6004675451763,2477253
2025-01-07 13:11:55.282591,2689.047746336112,2703.108877271794,2340.5549547640385,2472.5000190745745,2125185
2025-01-08 13:11:55.282591,2446.324089652165,2740.8404567184675,2392.9417681449286,2516.463744227316,3011923
2025-01-09 13:11:55.282591,2594.8984818047006,2638.1120203957457,2459.6377904070205,2508.0044135476683,2388622
2025-01-10 13:11:55.282591,2473.37124470296,2669.4890915193173,2387.160034688902,2488.5989777717245,1996805
2025-01-13 13:11:55.282591,2596.8061371365434,2774.176718049311,2475.5821363435375,2524.258051488067,2538827
2025-01-14 13:11:55.282591,2386.272529399369,2615.052592633783,2312.6058570423106,2483.7712462415047,2356685
2025-01-15 13:11:55.282591,2536.243727190295,2663.26588497506,2362.36198768327,2480.6532188180427,2201034
2025-01-16 13:11:55.282591,2404.607757850763,2669.0954765510182,2404.607757850763,2552.73164345361,4093986
2025-01-17 13:11:55.282591,2487.6974192720922,2679.442837137749,2487.6974192720922,2583.7806400177597,2114856
2025-01-20 13:11:55.282591,2541.446537699108,2598.764098964469,2416.649346614127,2592.1484625910607,2244674
2025-01-21 13:11:55.282591,2682.945490937155,2800.0127901853684,2546.722271665679,2655.8703269790176,3646741
2025-01-22 13:11:55.282591,2697.9065960157404,2933.13342538909,2620.1978347219974,2705.0558931336964,2779636
2025-01-23 13:11:55.282591,3002.1619498607424,3002.1619498607424,2594.122770357607,2733.084975947991,2459683
2025-01-24 13:11:55.282591,2701.51883392941,3025.353621729319,2658.941090176161,2754.501473268467,1864913
2025-01-27 13:11:55.282591,2924.39578261439,2924.39578261439,2577.9013812916014,2761.307439273551,1870695
2025-01-28 13:11:55.282591,2582.043282320812,2960.0462834790706,2563.3505322927203,2740.4006834835145,1672310
2025-01-29 13:11:55.282591,2724.3867619333587,2967.710297537849,2675.1484265345343,2723.2523055447655,1988942
2025-01-30 13:11:55.282591,2712.265033228352,2930.2598731827575,2712.265033228352,2799.7360634418233,3340584
2025-01-31 13:11:55.282591,2841.5309638472727,2953.0717353913496,2724.2310122489193,2753.3811847127677,3153820
2025-02-03 13:11:55.282591,2883.5533125653124,2937.810594944872,2604.084900420639,2755.625691715256,1398717
2025-02-04 13:11:55.282591,2745.996608382535,2972.4999633525067,2476.7375833224296,2743.597527054037,2493765
