,Open,High,Low,Close,Volume
2024-12-05 13:11:55.362386,5000.0,5163.433320380733,4654.361586398757,4947.727703945976,1275852
2024-12-06 13:11:55.362386,4843.4533659273475,5360.527855323187,4843.4533659273475,4996.652561442226,1219310
2024-12-09 13:11:55.362386,5107.211015143469,5484.095967112543,4516.730992666513,4968.983817459387,833688
2024-12-10 13:11:55.362386,5235.486278239847,5502.588506428971,4544.275158442481,5062.091765546278,941228
2024-12-11 13:11:55.362386,5421.998208183499,5421.998208183499,4905.8334513694335,5093.345377930926,1128085
2024-12-12 13:11:55.362386,5486.1743387761035,5528.608360582152,4591.272172669184,5064.086471727618,1117880
2024-12-13 13:11:55.362386,4985.2339734401285,5362.862614610436,4582.642723971066,4992.864919567255,1157043
2024-12-16 13:11:55.362386,4442.6544594105835,5047.103325106935,4442.6544594105835,4919.909477835287,1089001
2024-12-17 13:11:55.362386,4573.166733484381,5344.918073497729,4489.359641546796,4933.416312849633,937172
2024-12-18 13:11:55.362386,5276.873521151722,5497.562770502389,4957.865452995413,5059.52689850313,1530440
2024-12-19 13:11:55.362386,4778.406854954553,5480.842845087657,4778.406854954553,5018.168944955617,1122899
2024-12-20 13:11:55.362386,5470.587418831331,5505.198266411375,4795.690603188197,4995.213939572751,763429
2024-12-23 13:11:55.362386,5116.5517435238335,5299.9869821027905,4664.668152323633,4916.859736901542,1233789
2024-12-24 13:11:55.362386,4952.793623077326,5155.0282406868,4726.869388650023,4894.958222237506,1065090
2024-12-25 13:11:55.362386,4695.46066490079,5295.499798210438,4307.639982224512,4847.337037143955,995492
2024-12-26 13:11:55.362386,4786.212399358405,5304.146585503109,4492.087778847917,4946.5783206006045,1443673
2024-12-27 13:11:55.362386,5033.853926119222,5052.472724716477,4654.499933509855,4813.044728026702,1412106
2024-12-30 13:11:55.362386,5012.3524458718575,5012.3524458718575,4339.180027786292,4870.158524631542,900676
2024-12-31 13:11:55.362386,4837.660657893571,5326.946439283423,4770.911259387419,4940.252741326341,985220
2025-01-01 13:11:55.362386,5328.575876223588,5328.575876223588,4659.774925066464,4882.779782124045,829266
2025-01-02 13:11:55.362386,4652.619756037835,5031.466619286608,4273.824264473769,4766.77617002258,1315429
2025-01-03 13:11:55.362386,4715.207756544296,5256.583658808418,4143.532246309971,4727.951439846998,1180224
2025-01-06 13:11:55.362386,4560.279919555946,5062.692644931095,4560.279919555946,4775.562248204426,1047890
2025-01-07 13:11:55.362386,4597.826838827996,5089.4547097623,4375.485903317957,4635.534164241912,1289589
2025-01-08 13:11:55.362386,4668.480703285822,5265.774180958827,4481.697651779721,4692.058843466521,989648
2025-01-09 13:11:55.362386,4578.431732140816,5120.394746800794,4393.659053381811,4665.793168606017,676426
2025-01-10 13:11:55.362386,4250.884478865697,4726.298509061344,4250.884478865697,4698.538367030757,1167603
2025-01-13 13:11:55.362386,4771.198634356877,5006.590142028016,4544.824544645336,4563.297431994675,1340594
2025-01-14 13:11:55.362386,4387.024764136071,4848.2082281784005,4230.790127903426,4642.356541067481,1023741
2025-01-15 13:11:55.362386,4475.578007536488,4738.944768142273,4179.801246508671,4637.861768236084,601356
2025-01-16 13:11:55.362386,4742.036557805773,4742.036557805773,4302.025273189873,4666.851032264122,1144371
2025-01-17 13:11:55.362386,4824.617215184474,5188.159144529903,4692.516174740635,4707.003167638753,679465
2025-01-20 13:11:55.362386,4827.819742501628,4904.666382704878,4481.004416596404,4775.327089575979,909782
2025-01-21 13:11:55.362386,4543.238874627187,4987.52503346127,4543.238874627187,4671.283858983253,952767
2025-01-22 13:11:55.362386,4754.24374149119,4904.977634430997,4358.014757090777,4577.81627764273,979001
